,mean,reps,sem,std,norm.GR,norm.GR_sem
ftsA_1_50_D_MM9-19,-0.9329742587292946,6.0,0.060185776716808026,0.14742444272925986,0.2034966691763761,0.05138209460187681
ftsA_1_50_W_MM1,-1.0033520472551058,6.0,0.06747009866288002,0.16526731461929361,0.14341340058421,0.057600901432346314
ftsA_1_50_W_MM10,-0.7777844113328034,6.0,0.06810389570342786,0.16681979396912186,0.3359861019820252,0.058141989730484435
ftsA_1_50_W_MM11,-0.7656929676510695,6.0,0.07398576521001594,0.18122737299389854,0.34630886820719897,0.06316348802974958
ftsA_1_50_W_MM13,-0.848684404267997,6.0,0.034184435327547995,0.08373442369766372,0.2754570144966237,0.029184102718762178
ftsA_1_50_W_MM16,-0.7745138068060461,6.0,0.05111138819491919,0.12519682112286376,0.3387782984172378,0.04363506341077373
ftsA_1_50_W_MM19,-0.8305141905941652,6.0,0.0842753351013038,0.2064315689002588,0.2909693778631067,0.07194794978147649
ftsA_1_50_W_MM2,-0.8036022616336644,5.0,0.03530702271380564,0.07894890287119852,0.31394476100510527,0.030142483492860514
ftsA_1_50_W_MM20,-0.6058563841471066,6.0,0.0666973829454807,0.16337455539543663,0.48276533520744686,0.05694121480441448
ftsA_1_50_W_MM3,-0.5566716471006669,6.0,0.07926385580975143,0.19415600177943093,0.5247555686105962,0.06766952525826221
ftsA_1_50_W_MM4,-0.7177475410971121,5.0,0.07279228718674824,0.16276850238725601,0.3872410714171774,0.06214458615555185
ftsA_1_50_W_MM5,-1.1491272714070901,5.0,0.03893129520419325,0.08705302252868767,0.018961465815122584,0.03323661506551279
ftsA_1_50_W_MM6,-1.0820044089380774,6.0,0.12408376805646953,0.30394191710020907,0.07626592307185523,0.10593339916230284
ftsA_1_50_W_MM7,-1.0197831252545646,6.0,0.08835593044747292,0.2164269453451488,0.1293857806009785,0.07543165552636365
ftsA_1_50_W_MM8,-0.7840314395880305,6.0,0.12182933819136708,0.29841971426981656,0.33065285857634474,0.10400873631135985
ftsA_1_50_W_MM9,-1.0034968644378068,5.0,0.10406577737119568,0.23269815233335292,0.1432897665532573,0.08884354260084414
ftsA_2_123_C,-1.091751054569968,5.0,0.1289085692984978,0.2882483238336835,0.06794496926469243,0.11005245199133971
ftsA_3_344_B_MM10,-0.11249067365892092,3.0,0.017348536929721273,0.030048547399262222,0.9039639138833719,0.014810877492225672
ftsA_3_344_B_MM11,-0.03581053354198193,6.0,0.011217462127392165,0.027477058421105875,0.9694276567891508,0.009576626433428919
ftsA_3_344_B_MM12,,,,,,
ftsA_3_344_B_MM13,-0.17373927510498224,6.0,0.015482830388131164,0.037925034224978976,0.8516744593741757,0.013218077411396082
ftsA_3_344_B_MM14,,,,,,
ftsA_3_344_B_MM2,-0.9290753737230402,6.0,0.06841494662559768,0.16758171001246008,0.20682524428434274,0.058407541639602975
ftsA_3_344_B_MM3,-0.6717375920761857,6.0,0.07839315958471459,0.19202324030712314,0.4265209093154986,0.0669261902338619
ftsA_3_344_B_MM4,-0.6970160332499784,6.0,0.0826450696239285,0.20243825033541443,0.40494007532724063,0.07055615159336275
ftsA_3_344_B_MM5,-0.816565546078804,6.0,0.05601568502459727,0.13720984590272428,0.3028776826346572,0.04782198360030465
ftsA_3_344_B_MM6,-0.9352843290093464,5.0,0.034146660512256524,0.07635425411001338,0.20152450471923022,0.02915185341936363
ftsA_3_344_B_MM7,-1.0086893939168413,6.0,0.0955364531551665,0.2340155620654659,0.13885677498167434,0.08156184636520016
ftsA_3_344_B_MM8,-0.9023866998717686,6.0,0.10517036661207786,0.2576137342610311,0.22961002898650154,0.08978655791056221
ftsA_3_344_B_MM9,-0.48328299527972807,5.0,0.03700979086539469,0.0827564082080733,0.5874092860879117,0.031596179017331125
ftsA_3_344_C,-0.6970315694276591,6.0,0.05586019944774798,0.1368289855770812,0.40492681170591865,0.04768924169590938
ftsA_3_344_D_MM2-8,-0.7211908832569711,6.0,0.061002648087790885,0.14942536077365562,0.38430140456803136,0.052079478009569614
ftsA_3_344_D_MM3-10,-0.7701797136256575,5.0,0.04227543488106147,0.09453074617241919,0.34247842156852515,0.036091590287436706
ftsA_3_344_D_MM4-6,-0.945168583534867,6.0,0.07493445866736381,0.18355118788671768,0.1930860707767886,0.0639734112314222
ftsA_3_344_D_MM7-9,-0.7125580271535006,5.0,0.10526750586565743,0.23538529893746787,0.3916714885511635,0.08986948810751666
ftsA_3_344_D_MM9-19,-0.8995303160774003,6.0,0.06559554402898944,0.16067561227129196,0.23204859487943802,0.056000547515038586
ftsA_3_344_W_MM1,-0.7896943215557464,6.0,0.045423364915804475,0.11126406644396032,0.32581831538595696,0.038779056457497504
ftsA_3_344_W_MM10,-0.9638669459462132,6.0,0.05727289868281141,0.14028937786300671,0.1771228136962887,0.04889529817137157
ftsA_3_344_W_MM11,-0.8951992385344903,6.0,0.10207070580603644,0.2500211469105256,0.23574614350600107,0.08714030038165885
ftsA_3_344_W_MM13,-0.6785874918286442,6.0,0.08258927983851407,0.20230159382828972,0.42067297951722943,0.0705085224658785
ftsA_3_344_W_MM16,-0.7493779292367199,6.0,0.05193052904668581,0.12720329823716078,0.36023742231033573,0.04433438433066111
ftsA_3_344_W_MM19,-0.8958485306153717,6.0,0.048135709323207786,0.11790792624879005,0.23519182670651745,0.041094652343047454
ftsA_3_344_W_MM2,-0.8742125513320027,6.0,0.07745437005981055,0.18972368499523842,0.25366300037888195,0.06612472226566006
ftsA_3_344_W_MM20,-0.27433418410269234,5.0,0.010429970047362897,0.02332212202919014,0.7657940834357184,0.008904324857183038
ftsA_3_344_W_MM3,-0.9516711712815643,6.0,0.0786028399344602,0.19253685017308822,0.18753464987663265,0.06710519956388147
ftsA_3_344_W_MM4,-0.7480099984200678,6.0,0.059818531571591775,0.14652487951296575,0.361405258873462,0.05106856828680789
ftsA_3_344_W_MM5,-0.8123888576154057,6.0,0.08322369042956106,0.20385557606377233,0.30644342546387565,0.07105013456733879
ftsA_3_344_W_MM6,-0.7765181873347874,6.0,0.047675379680827905,0.11678035351148149,0.33706710890429786,0.04070165747743154
ftsA_3_344_W_MM7,-0.6739532101294783,6.0,0.056636515680429385,0.1387305642261904,0.42462938107367537,0.04835200217329421
ftsA_3_344_W_MM8,-0.9149002001402781,6.0,0.0653129931068807,0.15998350668577266,0.21892694255525832,0.055759326764861165
ftsA_3_344_W_MM9,-0.8653097173428539,6.0,0.05035590064136405,0.12334626210963008,0.26126357119825794,0.042990084894836925
ftsK_1_57_B_MM10,-0.17432053652284038,3.0,0.004783560183711488,0.00828536927925181,0.851178222043862,0.004083844311750712
ftsK_1_57_B_MM11,-0.1001364692305365,3.0,0.0043233289304973055,0.007488225365453747,0.9145110054936876,0.0036909334434128208
ftsK_1_57_B_MM12,0.0046806926835072215,6.0,0.009217043123762403,0.022577052590446227,1.0039960237681724,0.007868818973012915
ftsK_1_57_B_MM13,-0.38992395287653553,6.0,0.0270856400749743,0.06634599754036653,0.667112222734766,0.023123684641192833
ftsK_1_57_B_MM14,-0.03889974243364977,6.0,0.00751874850611345,0.018417097344291238,0.9667903223195217,0.006418942615738503
ftsK_1_57_B_MM2,-0.5110977834451378,6.0,0.026197525181665078,0.06417056921879262,0.5636631095855966,0.022365478866428676
ftsK_1_57_B_MM3,-0.4533849602714337,6.0,0.04589885209558168,0.11242876741364949,0.6129339822372161,0.03918499168980745
ftsK_1_57_B_MM4,-0.39332744125710506,6.0,0.019631368856182354,0.0480868366500118,0.6642065800482942,0.01675978788940346
ftsK_1_57_B_MM5,-0.48497076704754905,5.0,0.07265331944584627,0.16245776107191962,0.5859683933492733,0.062025945938557855
ftsK_1_57_B_MM6,-0.4771293399567238,4.0,0.029690085306799046,0.05938017061359809,0.5926628146988607,0.02534716431674305
ftsK_1_57_B_MM7,-0.4187820367733391,6.0,0.023635298977848364,0.05789442241385329,0.6424753587163547,0.020178042625215366
ftsK_1_57_B_MM8,-0.368153074303999,5.0,0.0317242022945073,0.07093747286247314,0.6856985632856829,0.02708374058434685
ftsK_1_57_B_MM9,-0.45227292064736363,6.0,0.03771657915128677,0.0923863737639468,0.6138833581243772,0.032199581757152596
ftsK_1_57_C,-0.575002025873124,5.0,0.05295489463921619,0.1184107441546266,0.5091064683155826,0.045208910716354564
ftsK_1_57_D_MM2-8,-0.4455891715954887,6.0,0.014492237530381882,0.035498587180647835,0.6195894409368423,0.012372383649424532
ftsK_1_57_D_MM3-10,-0.421201735909201,6.0,0.024940542229062994,0.0610916023695405,0.6404096013781725,0.02129236125448117
ftsK_1_57_D_MM4-6,-0.44414836137116853,6.0,0.03269933254860857,0.08009667967367282,0.620819496463046,0.02791623353697815
ftsK_1_57_D_MM7-9,-0.47349620707835116,5.0,0.02802138210213282,0.06265771520386494,0.5957645106051229,0.023922550884768017
ftsK_1_57_D_MM9-19,0.08556053693292663,3.0,0.02532365054200811,0.04386184937187718,1.0730451585523406,0.021619430350409512
ftsK_1_57_W_MM1,-0.49274350842021936,6.0,0.03688445093030019,0.09034808422195977,0.5793326107057151,0.03148917319712344
ftsK_1_57_W_MM10,-0.4701937971439003,5.0,0.054050518510358914,0.1208606336082732,0.5985838601079888,0.04614427206692775
ftsK_1_57_W_MM11,-0.5229646876565505,6.0,0.03082759966779228,0.0755118891808833,0.5535320382912731,0.026318288620456244
ftsK_1_57_W_MM13,-0.48140950296000184,6.0,0.04675669031670241,0.11453003333725209,0.589008733081194,0.03991734951644362
ftsK_1_57_W_MM16,-0.37365003519994083,6.0,0.015416172921265422,0.03776175744361143,0.681005671041273,0.013161170273941786
ftsK_1_57_W_MM19,0.13295569371479696,3.0,0.0038375854655130796,0.006646893004656515,1.1135075827708645,0.0032762421653140072
ftsK_1_57_W_MM2,-0.5020568737611314,5.0,0.020890356259437023,0.046712256670289415,0.5713815590600704,0.01783461675073037
ftsK_1_57_W_MM20,,,,,,
ftsK_1_57_W_MM3,-0.46948949366325055,5.0,0.008440021163212767,0.018872461052480596,0.5991851415077697,0.007205455998193194
ftsK_1_57_W_MM4,-0.5431921684930966,6.0,0.040531295275999114,0.0992809920402761,0.5362633347769624,0.03460257492409146
ftsK_1_57_W_MM5,-0.5539121039815973,6.0,0.036164392893267845,0.08858430944604044,0.5271114592102832,0.030874441740691056
ftsK_1_57_W_MM6,-0.49195638073065034,6.0,0.033519894754078086,0.08210663837928593,0.5800046011927614,0.028616767901875444
ftsK_1_57_W_MM7,-0.4949756174078347,5.0,0.028899796728429215,0.06462191002069376,0.5774270037430767,0.024672475300305696
ftsK_1_57_W_MM8,-0.564900554221699,5.0,0.023382331897787944,0.05228448359591551,0.5177303459213151,0.01996207833684231
ftsK_1_57_W_MM9,-0.46007884780373115,6.0,0.04123893939225368,0.10101435904458254,0.6072192439518367,0.03520670830758071
ftsK_2_93_C,,,,,,
ftsK_3_200_B_MM10,-0.017855795623195076,4.0,0.008569486219442419,0.017138972438884837,0.9847560631439592,0.007315983536919326
ftsK_3_200_B_MM11,-0.040116521830636506,5.0,0.005912892471661158,0.013221629510281099,0.965751527482998,0.0050479833761914745
ftsK_3_200_B_MM12,-0.026481736621148416,3.0,0.007927202921172237,0.013730318221378735,0.9773918827584086,0.006767650309482427
ftsK_3_200_B_MM13,-0.009637770633140684,6.0,0.011662161797324638,0.02856634570122453,0.9917719954873502,0.00995627760279752
ftsK_3_200_B_MM14,-0.06853718594564177,3.0,0.0272577612187738,0.04721182733149678,0.9414880996123803,0.023270628742874905
ftsK_3_200_B_MM2,-0.3008178550936472,5.0,0.024105952932433852,0.05390254941933249,0.7431843147745091,0.020579851612960894
ftsK_3_200_B_MM3,,,,,,
ftsK_3_200_B_MM4,,,,,,
ftsK_3_200_B_MM5,-0.09989387512235239,4.0,0.006053759985764144,0.012107519971528287,0.9147181141179598,0.005168245476820798
ftsK_3_200_B_MM6,-0.06436102915481151,4.0,0.020908627368656105,0.04181725473731221,0.9450533885395029,0.01785021525113344
ftsK_3_200_B_MM7,-0.17900074570471244,4.0,0.02175612043484884,0.04351224086969768,0.8471826110530618,0.018573741161689458
ftsK_3_200_B_MM8,-0.06752482844464403,4.0,0.011591403752951658,0.023182807505903315,0.9423523743916516,0.009895869700330408
ftsK_3_200_B_MM9,,,,,,
ftsK_3_200_C,-0.01368102489421246,6.0,0.007763348995138179,0.01901624373323706,0.9883201687556066,0.00662776413723968
ftsK_3_200_D_MM2-8,-0.00027085008262869235,5.0,0.007755398225506734,0.0173415976248143,0.9997687685475252,0.006620976367443456
ftsK_3_200_D_MM3-10,-0.15159243998642757,5.0,0.008825757563042623,0.01973499386389619,0.8705817633797076,0.007534768757264225
ftsK_3_200_D_MM4-6,-0.19284003440276,4.0,0.030336255645639316,0.06067251129127863,0.8353676660627918,0.025898816007398153
ftsK_3_200_D_MM7-9,0.00044171170463807506,6.0,0.007830322423833856,0.019180294459866142,1.0003771002690762,0.006684941019167205
ftsK_3_200_D_MM9-19,-0.011506268509002202,5.0,0.004039041756177203,0.009031571930772357,0.9901768123750235,0.003448230411536248
ftsK_3_200_W_MM1,-0.15172061268449522,6.0,0.007273288952516935,0.017815846685488437,0.8704723391592895,0.006209387689444624
ftsK_3_200_W_MM10,-0.10259312639693069,3.0,0.004307700569311426,0.007461156249840768,0.9124136961655719,0.0036775911227395564
ftsK_3_200_W_MM11,-0.06783524103828488,4.0,0.012986264239658029,0.025972528479316057,0.9420873674394755,0.011086696792611685
ftsK_3_200_W_MM13,-0.051936332999133285,4.0,0.018000120796099996,0.03600024159219999,0.9556606606907709,0.015367150845992631
ftsK_3_200_W_MM16,0.02935844391783385,3.0,0.01059862690157053,0.018357360283986462,1.0250640338139685,0.009048311408672228
ftsK_3_200_W_MM19,-0.03154467173797269,5.0,0.017745328760627288,0.03967976139184471,0.9730695291172838,0.015149628547791446
ftsK_3_200_W_MM2,-0.08935880554892894,3.0,0.011773926655774621,0.020393039172391162,0.9237121650547124,0.01005169404241686
ftsK_3_200_W_MM20,0.00267842607981243,6.0,0.008996566877128511,0.022036998285789176,1.002286638965625,0.007680592917290257
ftsK_3_200_W_MM3,-0.15154381001979905,5.0,0.014719891394885345,0.032914677780377835,0.8706232799918059,0.01256673741605347
ftsK_3_200_W_MM4,-0.2094850701630671,4.0,0.020508319140312068,0.041016638280624136,0.821157385017289,0.017508462159610425
ftsK_3_200_W_MM5,-0.051924548647289015,4.0,0.02026288649021395,0.0405257729804279,0.9556707212850561,0.017298930201502305
ftsK_3_200_W_MM6,,,,,,
ftsK_3_200_W_MM7,0.03830386239507207,4.0,0.005769818149620019,0.011539636299240038,1.032700960070043,0.004925837268734757
ftsK_3_200_W_MM8,-0.04237805067109003,4.0,0.011651939749256145,0.02330387949851229,0.9638208040602229,0.009947550786105402
ftsK_3_200_W_MM9,-0.06969050733876826,3.0,0.04952487330074877,0.08577959679530824,0.9405034804521619,0.04228061618376327
fusA_1_16_B_MM10,-0.008495618475510953,6.0,0.006345905967908466,0.01554423157705834,0.9927470791934093,0.005417657768411374
fusA_1_16_B_MM11,0.011852285508274918,6.0,0.007007636911302832,0.017165134735385078,1.0101185909438395,0.005982593934217855
fusA_1_16_B_MM12,-0.04316797155189405,6.0,0.007405231173557376,0.018139037802567027,0.9631464289563433,0.006322030045384983
fusA_1_16_B_MM13,-0.023913721814600015,6.0,0.013109901973123667,0.032112570412059366,0.9795842608737557,0.011192249400949445
fusA_1_16_B_MM14,-0.018956034579433744,6.0,0.011259230003929359,0.027579368406261563,0.9838167617804473,0.009612284708533545
fusA_1_16_B_MM2,-0.2851384195117831,5.0,0.010069909247049647,0.022517001603656734,0.7565702389300145,0.008596931996056163
fusA_1_16_B_MM3,-0.27510113838232864,5.0,0.011963889130470123,0.026752069371002045,0.7651393154905107,0.010213869732057583
fusA_1_16_B_MM4,-0.3151906453048768,5.0,0.03501889956561788,0.07830463992595943,0.7309139062724936,0.0298965055946798
fusA_1_16_B_MM5,-0.25741595617067947,3.0,0.04185904393551235,0.07250199085256527,0.7802375954333965,0.035736106980205504
fusA_1_16_B_MM6,-0.18224071726236724,3.0,0.00339162780778619,0.005874471683449131,0.844416566745515,0.0028955170204750073
fusA_1_16_B_MM7,-0.008834215289470142,4.0,0.005500809647514462,0.011001619295028924,0.9924580106713131,0.0046961780193587035
fusA_1_16_B_MM8,-0.011274494327796905,6.0,0.010052192193222485,0.024622741669783614,0.9903746837585067,0.008581806506522361
fusA_1_16_B_MM9,-0.0435121616458662,5.0,0.005069633448819208,0.01133604501256645,0.9628525853119766,0.004328072173758641
fusA_1_16_C,-0.3368305724097029,5.0,0.017752629380116486,0.03969608607330042,0.7124393622467557,0.015155861268239855
fusA_1_16_D_MM2-8,0.0348953728300214,4.0,0.0035601584939259265,0.007120316987851853,1.029791047747984,0.003039395859146418
fusA_1_16_D_MM3-10,,,,,,
fusA_1_16_D_MM4-6,-0.30864170199593916,5.0,0.011942980912533045,0.02670531717440636,0.7365049020691499,0.01019601986634837
fusA_1_16_D_MM7-9,,,,,,
fusA_1_16_D_MM9-19,-0.03316892789130466,3.0,0.0033508462060926037,0.005803835877301803,0.9716828612385774,0.002860700752736276
fusA_1_16_W_MM1,-0.3485231033364524,4.0,0.009408988210566972,0.018817976421133944,0.7024571577627879,0.008032687267925248
fusA_1_16_W_MM10,-0.277478747750925,6.0,0.011937063513022945,0.029239714634101032,0.7631094912335545,0.010190968035201359
fusA_1_16_W_MM11,-0.340018808473853,5.0,0.019432070400086956,0.04345143035815597,0.7097174858168463,0.016589641840225
fusA_1_16_W_MM13,-0.37614686729355945,6.0,0.020530480322447038,0.05028920096424589,0.6788740633785029,0.01752738171202073
fusA_1_16_W_MM16,-0.24010177922893206,3.0,0.01841551367300822,0.031896605329129586,0.7950191389492428,0.015721782077199844
fusA_1_16_W_MM19,,,,,,
fusA_1_16_W_MM2,-0.34755756691036804,3.0,0.004341505898283971,0.007519708797187797,0.703281460225811,0.003706451572933427
fusA_1_16_W_MM20,,,,,,
fusA_1_16_W_MM3,-0.2837288765258312,6.0,0.018459438171750994,0.04521620445924432,0.7577736008371039,0.01575928151432368
fusA_1_16_W_MM4,-0.37583394090140176,4.0,0.049489490462587785,0.09897898092517557,0.6791412164229992,0.04225040897473737
fusA_1_16_W_MM5,-0.3339612525952482,6.0,0.015317232572968366,0.037519404075310396,0.7148889719418016,0.013076702437627857
fusA_1_16_W_MM6,-0.3328117577487067,5.0,0.02455869069370691,0.054914901829520114,0.7158703242840215,0.020966365100840788
fusA_1_16_W_MM7,-0.3085375538775052,6.0,0.015703578922374426,0.038465755495342265,0.7365938159083639,0.01340653592582355
fusA_1_16_W_MM8,-0.32311122443687657,6.0,0.009690682420108968,0.02373722718862618,0.7241519108565831,0.008273176621275167
fusA_1_16_W_MM9,-0.30173781852609144,6.0,0.025197539310547756,0.061721114084562635,0.7423989191097071,0.021511766055309613
fusA_2_71_C,-0.33722518172457416,6.0,0.019147269021376288,0.04690103907017131,0.7121024744594153,0.016346499819270242
fusA_3_241_B_MM10,-0.03757618150633204,6.0,0.0038744863700327656,0.009490514621948488,0.9679202792044976,0.0033077453853496445
fusA_3_241_B_MM11,-0.04737917060502597,6.0,0.016129079901936027,0.039508015780322606,0.959551223578277,0.013769796695687798
fusA_3_241_B_MM12,-0.04680835484920313,3.0,0.017787995846073205,0.030809712570222927,0.9600385431870933,0.015186054499907741
