Plate	Repeat	Well	Type	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)
1	25	H11	M	15:43:26.52	0.036	15:55:23.74	0.036	16:07:21.44	0.036
1	25	H12	M	15:43:27.29	0.037	15:55:24.51	0.036	16:07:22.21	0.035
1	26	A01	M	16:21:09.46	0.037	16:33:06.67	0.037	16:45:03.86	0.037
1	26	A02	M	16:21:10.23	0.038	16:33:07.44	0.038	16:45:04.63	0.038
1	26	A03	M	16:21:11.00	0.039	16:33:08.21	0.040	16:45:05.40	0.040
1	26	A04	M	16:21:11.77	0.038	16:33:08.98	0.037	16:45:06.17	0.037
1	26	A05	M	16:21:12.54	0.038	16:33:09.75	0.038	16:45:06.94	0.038
1	26	A06	M	16:21:13.31	0.038	16:33:10.52	0.039	16:45:07.71	0.038
1	26	A07	M	16:21:14.08	0.037	16:33:11.29	0.037	16:45:08.48	0.037
1	26	A08	M	16:21:14.85	0.037	16:33:12.06	0.037	16:45:09.25	0.038
1	26	A09	M	16:21:15.62	0.037	16:33:12.83	0.037	16:45:10.02	0.037
1	26	A10	M	16:21:16.39	0.038	16:33:13.60	0.038	16:45:10.79	0.039
1	26	A11	M	16:21:17.16	0.036	16:33:14.37	0.036	16:45:11.56	0.035
1	26	A12	M	16:21:17.93	0.036	16:33:15.14	0.036	16:45:12.33	0.036
1	26	B01	M	16:21:21.16	0.035	16:33:18.37	0.035	16:45:15.56	0.035
1	26	B02	M	16:21:21.93	0.038	16:33:19.14	0.037	16:45:16.33	0.037
1	26	B03	M	16:21:22.70	0.038	16:33:19.91	0.038	16:45:17.10	0.038
1	26	B04	M	16:21:23.47	0.037	16:33:20.68	0.038	16:45:17.87	0.038
1	26	B05	M	16:21:24.24	0.036	16:33:21.45	0.037	16:45:18.64	0.037
1	26	B06	M	16:21:25.01	0.038	16:33:22.22	0.038	16:45:19.41	0.039
1	26	B07	M	16:21:25.78	0.038	16:33:22.99	0.038	16:45:20.18	0.039
1	26	B08	M	16:21:26.55	0.037	16:33:23.76	0.037	16:45:20.95	0.038
1	26	B09	M	16:21:27.32	0.037	16:33:24.53	0.037	16:45:21.72	0.036
1	26	B10	M	16:21:28.09	0.037	16:33:25.30	0.038	16:45:22.49	0.037
1	26	B11	M	16:21:28.86	0.037	16:33:26.07	0.037	16:45:23.26	0.037
1	26	B12	M	16:21:29.63	0.037	16:33:26.84	0.036	16:45:24.03	0.036
1	26	C01	M	16:21:32.86	0.037	16:33:30.07	0.037	16:45:27.26	0.036
1	26	C02	M	16:21:33.63	0.037	16:33:30.84	0.038	16:45:28.03	0.037
1	26	C03	M	16:21:34.40	0.037	16:33:31.61	0.037	16:45:28.80	0.037
1	26	C04	M	16:21:35.17	0.037	16:33:32.38	0.038	16:45:29.57	0.038
1	26	C05	M	16:21:35.94	0.037	16:33:33.15	0.036	16:45:30.34	0.037
1	26	C06	M	16:21:36.71	0.248	16:33:33.92	0.256	16:45:31.11	0.258
1	26	C07	M	16:21:37.48	0.242	16:33:34.69	0.249	16:45:31.88	0.251
1	26	C08	M	16:21:38.25	0.244	16:33:35.46	0.253	16:45:32.65	0.255
1	26	C09	M	16:21:39.02	0.238	16:33:36.23	0.245	16:45:33.42	0.246
1	26	C10	M	16:21:39.79	0.234	16:33:37.00	0.242	16:45:34.19	0.246
1	26	C11	M	16:21:40.56	0.242	16:33:37.77	0.250	16:45:34.96	0.249
1	26	C12	M	16:21:41.33	0.036	16:33:38.54	0.036	16:45:35.73	0.036
1	26	D01	M	16:21:44.56	0.036	16:33:41.77	0.036	16:45:38.96	0.036
1	26	D02	M	16:21:45.33	0.037	16:33:42.54	0.037	16:45:39.73	0.037
1	26	D03	M	16:21:46.10	0.091	16:33:43.31	0.092	16:45:40.50	0.093
1	26	D04	M	16:21:46.87	0.100	16:33:44.08	0.101	16:45:41.27	0.104
1	26	D05	M	16:21:47.64	0.095	16:33:44.85	0.097	16:45:42.04	0.095
1	26	D06	M	16:21:48.41	0.293	16:33:45.62	0.299	16:45:42.81	0.299
1	26	D07	M	16:21:49.18	0.279	16:33:46.39	0.283	16:45:43.58	0.284
1	26	D08	M	16:21:49.95	0.280	16:33:47.16	0.286	16:45:44.35	0.287
1	26	D09	M	16:21:50.72	0.269	16:33:47.93	0.274	16:45:45.12	0.273
1	26	D10	M	16:21:51.49	0.260	16:33:48.70	0.268	16:45:45.89	0.270
1	26	D11	M	16:21:52.26	0.282	16:33:49.47	0.288	16:45:46.66	0.289
1	26	D12	M	16:21:53.03	0.036	16:33:50.24	0.036	16:45:47.43	0.036
1	26	E01	M	16:21:56.26	0.037	16:33:53.47	0.036	16:45:50.66	0.037
1	26	E02	M	16:21:57.03	0.036	16:33:54.24	0.036	16:45:51.43	0.037
1	26	E03	M	16:21:57.80	0.259	16:33:55.01	0.265	16:45:52.20	0.266
1	26	E04	M	16:21:58.57	0.275	16:33:55.78	0.279	16:45:52.97	0.280
1	26	E05	M	16:21:59.34	0.259	16:33:56.55	0.264	16:45:53.74	0.265
1	26	E06	M	16:22:00.11	0.288	16:33:57.32	0.293	16:45:54.51	0.290
1	26	E07	M	16:22:00.88	0.273	16:33:58.09	0.280	16:45:55.28	0.282
1	26	E08	M	16:22:01.65	0.268	16:33:58.86	0.277	16:45:56.05	0.277
1	26	E09	M	16:22:02.42	0.222	16:33:59.63	0.240	16:45:56.82	0.256
1	26	E10	M	16:22:03.19	0.220	16:34:00.40	0.239	16:45:57.59	0.245
1	26	E11	M	16:22:03.96	0.234	16:34:01.17	0.256	16:45:58.36	0.260
1	26	E12	M	16:22:04.73	0.039	16:34:01.94	0.038	16:45:59.13	0.037
1	26	F01	M	16:22:07.96	0.036	16:34:05.17	0.036	16:46:02.36	0.035
1	26	F02	M	16:22:08.73	0.037	16:34:05.94	0.037	16:46:03.13	0.037
1	26	F03	M	16:22:09.50	0.048	16:34:06.71	0.048	16:46:03.90	0.048
1	26	F04	M	16:22:10.27	0.049	16:34:07.48	0.050	16:46:04.67	0.049
1	26	F05	M	16:22:11.04	0.048	16:34:08.25	0.048	16:46:05.44	0.048
1	26	F06	M	16:22:11.81	0.055	16:34:09.02	0.055	16:46:06.21	0.055
1	26	F07	M	16:22:12.58	0.055	16:34:09.79	0.055	16:46:06.98	0.055
1	26	F08	M	16:22:13.35	0.053	16:34:10.56	0.053	16:46:07.75	0.054
1	26	F09	M	16:22:14.12	0.096	16:34:11.33	0.105	16:46:08.52	0.104
1	26	F10	M	16:22:14.89	0.091	16:34:12.10	0.095	16:46:09.29	0.096
1	26	F11	M	16:22:15.66	0.097	16:34:12.87	0.103	16:46:10.06	0.101
1	26	F12	M	16:22:16.43	0.037	16:34:13.64	0.036	16:46:10.83	0.036
1	26	G01	M	16:22:19.66	0.036	16:34:16.87	0.036	16:46:14.06	0.036
1	26	G02	M	16:22:20.43	0.037	16:34:17.64	0.037	16:46:14.83	0.036
1	26	G03	M	16:22:21.20	0.036	16:34:18.41	0.037	16:46:15.60	0.037
1	26	G04	M	16:22:21.97	0.038	16:34:19.18	0.037	16:46:16.37	0.037
1	26	G05	M	16:22:22.74	0.037	16:34:19.95	0.037	16:46:17.14	0.037
1	26	G06	M	16:22:23.51	0.037	16:34:20.72	0.037	16:46:17.91	0.036
1	26	G07	M	16:22:24.28	0.039	16:34:21.49	0.038	16:46:18.68	0.037
1	26	G08	M	16:22:25.05	0.037	16:34:22.26	0.038	16:46:19.45	0.038
1	26	G09	M	16:22:25.82	0.037	16:34:23.03	0.037	16:46:20.22	0.037
1	26	G10	M	16:22:26.59	0.038	16:34:23.80	0.037	16:46:20.99	0.037
1	26	G11	M	16:22:27.36	0.037	16:34:24.57	0.037	16:46:21.76	0.037
1	26	G12	M	16:22:28.13	0.036	16:34:25.34	0.036	16:46:22.53	0.035
1	26	H01	M	16:22:31.36	0.036	16:34:28.57	0.036	16:46:25.76	0.036
1	26	H02	M	16:22:32.13	0.036	16:34:29.34	0.037	16:46:26.53	0.037
1	26	H03	M	16:22:32.90	0.038	16:34:30.11	0.037	16:46:27.30	0.037
1	26	H04	M	16:22:33.67	0.036	16:34:30.88	0.035	16:46:28.07	0.036
1	26	H05	M	16:22:34.44	0.036	16:34:31.65	0.037	16:46:28.84	0.036
1	26	H06	M	16:22:35.21	0.036	16:34:32.42	0.036	16:46:29.61	0.036
1	26	H07	M	16:22:35.98	0.037	16:34:33.19	0.037	16:46:30.38	0.038
1	26	H08	M	16:22:36.75	0.037	16:34:33.96	0.036	16:46:31.15	0.037
1	26	H09	M	16:22:37.52	0.038	16:34:34.73	0.038	16:46:31.92	0.038
1	26	H10	M	16:22:38.29	0.037	16:34:35.50	0.036	16:46:32.69	0.035
1	26	H11	M	16:22:39.06	0.036	16:34:36.27	0.036	16:46:33.46	0.036
1	26	H12	M	16:22:39.83	0.037	16:34:37.04	0.037	16:46:34.23	0.037
1	27	A01	M	17:00:21.94	0.036	17:12:19.13	0.037	17:24:16.84	0.038
1	27	A02	M	17:00:22.71	0.037	17:12:19.90	0.037	17:24:17.61	0.038
1	27	A03	M	17:00:23.48	0.039	17:12:20.67	0.039	17:24:18.38	0.040
1	27	A04	M	17:00:24.25	0.037	17:12:21.44	0.037	17:24:19.15	0.038
1	27	A05	M	17:00:25.02	0.037	17:12:22.21	0.038	17:24:19.92	0.039
1	27	A06	M	17:00:25.79	0.038	17:12:22.98	0.038	17:24:20.69	0.039
1	27	A07	M	17:00:26.56	0.037	17:12:23.75	0.037	17:24:21.46	0.038
1	27	A08	M	17:00:27.33	0.037	17:12:24.52	0.038	17:24:22.23	0.038
1	27	A09	M	17:00:28.10	0.036	17:12:25.29	0.037	17:24:23.00	0.038
1	27	A10	M	17:00:28.87	0.038	17:12:26.06	0.038	17:24:23.77	0.039
1	27	A11	M	17:00:29.64	0.036	17:12:26.83	0.036	17:24:24.54	0.037
1	27	A12	M	17:00:30.41	0.036	17:12:27.60	0.036	17:24:25.31	0.036
1	27	B01	M	17:00:33.64	0.035	17:12:30.83	0.035	17:24:28.54	0.036
1	27	B02	M	17:00:34.41	0.036	17:12:31.60	0.037	17:24:29.31	0.038
1	27	B03	M	17:00:35.18	0.037	17:12:32.37	0.038	17:24:30.08	0.039
1	27	B04	M	17:00:35.95	0.037	17:12:33.14	0.037	17:24:30.85	0.038
1	27	B05	M	17:00:36.72	0.037	17:12:33.91	0.037	17:24:31.62	0.038
1	27	B06	M	17:00:37.49	0.037	17:12:34.68	0.039	17:24:32.39	0.039
1	27	B07	M	17:00:38.26	0.037	17:12:35.45	0.038	17:24:33.16	0.040
1	27	B08	M	17:00:39.03	0.037	17:12:36.22	0.037	17:24:33.93	0.039
1	27	B09	M	17:00:39.80	0.037	17:12:36.99	0.037	17:24:34.70	0.038
1	27	B10	M	17:00:40.57	0.037	17:12:37.76	0.038	17:24:35.47	0.037
1	27	B11	M	17:00:41.34	0.037	17:12:38.53	0.037	17:24:36.24	0.037
1	27	B12	M	17:00:42.11	0.036	17:12:39.30	0.036	17:24:37.01	0.037
1	27	C01	M	17:00:45.34	0.036	17:12:42.53	0.036	17:24:40.24	0.037
1	27	C02	M	17:00:46.11	0.037	17:12:43.30	0.037	17:24:41.01	0.038
1	27	C03	M	17:00:46.88	0.037	17:12:44.07	0.038	17:24:41.78	0.038
1	27	C04	M	17:00:47.65	0.037	17:12:44.84	0.038	17:24:42.55	0.039
1	27	C05	M	17:00:48.42	0.037	17:12:45.61	0.037	17:24:43.32	0.039
1	27	C06	M	17:00:49.19	0.258	17:12:46.38	0.267	17:24:44.09	0.271
1	27	C07	M	17:00:49.96	0.253	17:12:47.15	0.259	17:24:44.86	0.261
1	27	C08	M	17:00:50.73	0.253	17:12:47.92	0.263	17:24:45.63	0.261
1	27	C09	M	17:00:51.50	0.250	17:12:48.69	0.256	17:24:46.40	0.256
1	27	C10	M	17:00:52.27	0.249	17:12:49.46	0.257	17:24:47.17	0.260
1	27	C11	M	17:00:53.04	0.256	17:12:50.23	0.264	17:24:47.94	0.262
1	27	C12	M	17:00:53.81	0.036	17:12:51.00	0.037	17:24:48.71	0.037
1	27	D01	M	17:00:57.04	0.036	17:12:54.23	0.036	17:24:51.94	0.038
1	27	D02	M	17:00:57.81	0.035	17:12:55.00	0.037	17:24:52.71	0.038
1	27	D03	M	17:00:58.58	0.093	17:12:55.77	0.096	17:24:53.48	0.097
1	27	D04	M	17:00:59.35	0.105	17:12:56.54	0.106	17:24:54.25	0.106
1	27	D05	M	17:01:00.12	0.099	17:12:57.31	0.100	17:24:55.02	0.102
1	27	D06	M	17:01:00.89	0.304	17:12:58.08	0.308	17:24:55.79	0.311
1	27	D07	M	17:01:01.66	0.293	17:12:58.85	0.297	17:24:56.56	0.298
1	27	D08	M	17:01:02.43	0.291	17:12:59.62	0.297	17:24:57.33	0.298
1	27	D09	M	17:01:03.20	0.279	17:13:00.39	0.285	17:24:58.10	0.285
1	27	D10	M	17:01:03.97	0.274	17:13:01.16	0.281	17:24:58.87	0.282
1	27	D11	M	17:01:04.74	0.296	17:13:01.93	0.302	17:24:59.64	0.302
1	27	D12	M	17:01:05.51	0.036	17:13:02.70	0.037	17:25:00.41	0.037
1	27	E01	M	17:01:08.74	0.036	17:13:05.93	0.037	17:25:03.64	0.039
1	27	E02	M	17:01:09.51	0.036	17:13:06.70	0.036	17:25:04.41	0.037
1	27	E03	M	17:01:10.28	0.267	17:13:07.47	0.270	17:25:05.18	0.268
1	27	E04	M	17:01:11.05	0.283	17:13:08.24	0.288	17:25:05.95	0.292
1	27	E05	M	17:01:11.82	0.294	17:13:09.01	0.297	17:25:06.72	0.282
1	27	E06	M	17:01:12.59	0.294	17:13:09.78	0.300	17:25:07.49	0.300
1	27	E07	M	17:01:13.36	0.284	17:13:10.55	0.290	17:25:08.26	0.291
1	27	E08	M	17:01:14.13	0.291	17:13:11.32	0.298	17:25:09.03	0.299
1	27	E09	M	17:01:14.90	0.241	17:13:12.09	0.269	17:25:09.80	0.268
1	27	E10	M	17:01:15.67	0.234	17:13:12.86	0.254	17:25:10.57	0.265
1	27	E11	M	17:01:16.44	0.252	17:13:13.63	0.271	17:25:11.34	0.276
1	27	E12	M	17:01:17.21	0.039	17:13:14.40	0.038	17:25:12.11	0.040
1	27	F01	M	17:01:20.44	0.035	17:13:17.63	0.035	17:25:15.34	0.037
1	27	F02	M	17:01:21.21	0.037	17:13:18.40	0.037	17:25:16.11	0.036
1	27	F03	M	17:01:21.98	0.047	17:13:19.17	0.048	17:25:16.88	0.049
1	27	F04	M	17:01:22.75	0.048	17:13:19.94	0.049	17:25:17.65	0.050
1	27	F05	M	17:01:23.52	0.048	17:13:20.71	0.048	17:25:18.42	0.049
1	27	F06	M	17:01:24.29	0.055	17:13:21.48	0.056	17:25:19.19	0.058
1	27	F07	M	17:01:25.06	0.055	17:13:22.25	0.056	17:25:19.96	0.056
1	27	F08	M	17:01:25.83	0.053	17:13:23.02	0.054	17:25:20.73	0.056
1	27	F09	M	17:01:26.60	0.097	17:13:23.79	0.107	17:25:21.50	0.108
1	27	F10	M	17:01:27.37	0.094	17:13:24.56	0.098	17:25:22.27	0.099
1	27	F11	M	17:01:28.14	0.100	17:13:25.33	0.106	17:25:23.04	0.107
1	27	F12	M	17:01:28.91	0.036	17:13:26.10	0.037	17:25:23.81	0.038
1	27	G01	M	17:01:32.14	0.036	17:13:29.33	0.036	17:25:27.04	0.037
1	27	G02	M	17:01:32.91	0.036	17:13:30.10	0.037	17:25:27.81	0.038
1	27	G03	M	17:01:33.68	0.037	17:13:30.87	0.037	17:25:28.58	0.038
1	27	G04	M	17:01:34.45	0.038	17:13:31.64	0.038	17:25:29.35	0.039
1	27	G05	M	17:01:35.22	0.036	17:13:32.41	0.036	17:25:30.12	0.037
1	27	G06	M	17:01:35.99	0.038	17:13:33.18	0.037	17:25:30.89	0.038
1	27	G07	M	17:01:36.76	0.038	17:13:33.95	0.037	17:25:31.66	0.038
1	27	G08	M	17:01:37.53	0.037	17:13:34.72	0.037	17:25:32.43	0.037
1	27	G09	M	17:01:38.30	0.036	17:13:35.49	0.037	17:25:33.20	0.038
1	27	G10	M	17:01:39.07	0.036	17:13:36.26	0.037	17:25:33.97	0.039
1	27	G11	M	17:01:39.84	0.036	17:13:37.03	0.037	17:25:34.74	0.037
1	27	G12	M	17:01:40.61	0.035	17:13:37.80	0.035	17:25:35.51	0.037
1	27	H01	M	17:01:43.84	0.036	17:13:41.03	0.036	17:25:38.74	0.037
1	27	H02	M	17:01:44.61	0.037	17:13:41.80	0.037	17:25:39.51	0.038
1	27	H03	M	17:01:45.38	0.037	17:13:42.57	0.037	17:25:40.28	0.038
1	27	H04	M	17:01:46.15	0.036	17:13:43.34	0.036	17:25:41.05	0.037
1	27	H05	M	17:01:46.92	0.036	17:13:44.11	0.036	17:25:41.82	0.037
1	27	H06	M	17:01:47.69	0.036	17:13:44.88	0.037	17:25:42.59	0.038
1	27	H07	M	17:01:48.46	0.036	17:13:45.65	0.037	17:25:43.36	0.037
1	27	H08	M	17:01:49.23	0.035	17:13:46.42	0.036	17:25:44.13	0.038
1	27	H09	M	17:01:50.00	0.038	17:13:47.19	0.038	17:25:44.90	0.039
1	27	H10	M	17:01:50.77	0.036	17:13:47.96	0.036	17:25:45.67	0.038
1	27	H11	M	17:01:51.54	0.036	17:13:48.73	0.036	17:25:46.44	0.037
1	27	H12	M	17:01:52.31	0.037	17:13:49.50	0.037	17:25:47.21	0.038
1	28	A01	M	17:39:34.50	0.037	17:51:31.69	0.037	18:03:29.39	0.035
1	28	A02	M	17:39:35.27	0.038	17:51:32.46	0.037	18:03:30.16	0.037
1	28	A03	M	17:39:36.04	0.040	17:51:33.23	0.040	18:03:30.93	0.039
1	28	A04	M	17:39:36.81	0.037	17:51:34.00	0.037	18:03:31.70	0.036
1	28	A05	M	17:39:37.58	0.038	17:51:34.77	0.038	18:03:32.47	0.038
1	28	A06	M	17:39:38.35	0.038	17:51:35.54	0.038	18:03:33.24	0.037
1	28	A07	M	17:39:39.12	0.038	17:51:36.31	0.037	18:03:34.01	0.036
1	28	A08	M	17:39:39.89	0.038	17:51:37.08	0.037	18:03:34.78	0.037
1	28	A09	M	17:39:40.66	0.038	17:51:37.85	0.037	18:03:35.55	0.037
1	28	A10	M	17:39:41.43	0.038	17:51:38.62	0.040	18:03:36.32	0.038
1	28	A11	M	17:39:42.20	0.036	17:51:39.39	0.036	18:03:37.09	0.036
1	28	A12	M	17:39:42.97	0.036	17:51:40.16	0.036	18:03:37.86	0.036
1	28	B01	M	17:39:46.20	0.036	17:51:43.39	0.035	18:03:41.09	0.035
1	28	B02	M	17:39:46.97	0.037	17:51:44.16	0.037	18:03:41.86	0.036
1	28	B03	M	17:39:47.74	0.038	17:51:44.93	0.038	18:03:42.63	0.037
1	28	B04	M	17:39:48.51	0.037	17:51:45.70	0.037	18:03:43.40	0.036
1	28	B05	M	17:39:49.28	0.037	17:51:46.47	0.037	18:03:44.17	0.036
1	28	B06	M	17:39:50.05	0.038	17:51:47.24	0.037	18:03:44.94	0.037
1	28	B07	M	17:39:50.82	0.038	17:51:48.01	0.039	18:03:45.71	0.038
1	28	B08	M	17:39:51.59	0.036	17:51:48.78	0.037	18:03:46.48	0.037
1	28	B09	M	17:39:52.36	0.038	17:51:49.55	0.038	18:03:47.25	0.038
1	28	B10	M	17:39:53.13	0.038	17:51:50.32	0.038	18:03:48.02	0.038
1	28	B11	M	17:39:53.90	0.037	17:51:51.09	0.036	18:03:48.79	0.036
1	28	B12	M	17:39:54.67	0.036	17:51:51.86	0.036	18:03:49.56	0.035
1	28	C01	M	17:39:57.90	0.036	17:51:55.09	0.036	18:03:52.79	0.035
1	28	C02	M	17:39:58.67	0.037	17:51:55.86	0.037	18:03:53.56	0.036
1	28	C03	M	17:39:59.44	0.038	17:51:56.63	0.037	18:03:54.33	0.036
1	28	C04	M	17:40:00.21	0.038	17:51:57.40	0.038	18:03:55.10	0.037
1	28	C05	M	17:40:00.98	0.037	17:51:58.17	0.037	18:03:55.87	0.037
1	28	C06	M	17:40:01.75	0.269	17:51:58.94	0.278	18:03:56.64	0.270
1	28	C07	M	17:40:02.52	0.263	17:51:59.71	0.269	18:03:57.41	0.272
1	28	C08	M	17:40:03.29	0.259	17:52:00.48	0.269	18:03:58.18	0.264
1	28	C09	M	17:40:04.06	0.264	17:52:01.25	0.271	18:03:58.95	0.267
1	28	C10	M	17:40:04.83	0.264	17:52:02.02	0.272	18:03:59.72	0.271
1	28	C11	M	17:40:05.60	0.269	17:52:02.79	0.274	18:04:00.49	0.270
1	28	C12	M	17:40:06.37	0.036	17:52:03.56	0.036	18:04:01.26	0.036
1	28	D01	M	17:40:09.60	0.036	17:52:06.79	0.036	18:04:04.49	0.035
1	28	D02	M	17:40:10.37	0.037	17:52:07.56	0.037	18:04:05.26	0.036
1	28	D03	M	17:40:11.14	0.099	17:52:08.33	0.100	18:04:06.03	0.100
1	28	D04	M	17:40:11.91	0.107	17:52:09.10	0.111	18:04:06.80	0.110
1	28	D05	M	17:40:12.68	0.103	17:52:09.87	0.106	18:04:07.57	0.106
1	28	D06	M	17:40:13.45	0.310	17:52:10.64	0.314	18:04:08.34	0.312
1	28	D07	M	17:40:14.22	0.303	17:52:11.41	0.305	18:04:09.11	0.307
1	28	D08	M	17:40:14.99	0.302	17:52:12.18	0.306	18:04:09.88	0.301
1	28	D09	M	17:40:15.76	0.300	17:52:12.95	0.304	18:04:10.65	0.297
1	28	D10	M	17:40:16.53	0.286	17:52:13.72	0.292	18:04:11.42	0.292
1	28	D11	M	17:40:17.30	0.308	17:52:14.49	0.314	18:04:12.19	0.312
1	28	D12	M	17:40:18.07	0.037	17:52:15.26	0.036	18:04:12.96	0.036
1	28	E01	M	17:40:21.30	0.037	17:52:18.49	0.037	18:04:16.19	0.036
1	28	E02	M	17:40:22.07	0.035	17:52:19.26	0.037	18:04:16.96	0.036
1	28	E03	M	17:40:22.84	0.278	17:52:20.03	0.280	18:04:17.73	0.275
1	28	E04	M	17:40:23.61	0.298	17:52:20.80	0.303	18:04:18.50	0.299
1	28	E05	M	17:40:24.38	0.291	17:52:21.57	0.292	18:04:19.27	0.287
1	28	E06	M	17:40:25.15	0.306	17:52:22.34	0.311	18:04:20.04	0.305
1	28	E07	M	17:40:25.92	0.294	17:52:23.11	0.301	18:04:20.81	0.296
1	28	E08	M	17:40:26.69	0.305	17:52:23.88	0.311	18:04:21.58	0.308
1	28	E09	M	17:40:27.46	0.252	17:52:24.65	0.280	18:04:22.35	0.276
1	28	E10	M	17:40:28.23	0.249	17:52:25.42	0.268	18:04:23.12	0.274
1	28	E11	M	17:40:29.00	0.273	17:52:26.19	0.290	18:04:23.89	0.290
1	28	E12	M	17:40:29.77	0.039	17:52:26.96	0.039	18:04:24.66	0.037
1	28	F01	M	17:40:33.00	0.036	17:52:30.19	0.036	18:04:27.89	0.036
1	28	F02	M	17:40:33.77	0.037	17:52:30.96	0.038	18:04:28.66	0.037
1	28	F03	M	17:40:34.54	0.048	17:52:31.73	0.048	18:04:29.43	0.048
1	28	F04	M	17:40:35.31	0.049	17:52:32.50	0.050	18:04:30.20	0.048
1	28	F05	M	17:40:36.08	0.048	17:52:33.27	0.048	18:04:30.97	0.047
1	28	F06	M	17:40:36.85	0.058	17:52:34.04	0.058	18:04:31.74	0.058
1	28	F07	M	17:40:37.62	0.057	17:52:34.81	0.057	18:04:32.51	0.057
1	28	F08	M	17:40:38.39	0.055	17:52:35.58	0.056	18:04:33.28	0.055
1	28	F09	M	17:40:39.16	0.099	17:52:36.35	0.108	18:04:34.05	0.108
1	28	F10	M	17:40:39.93	0.097	17:52:37.12	0.103	18:04:34.82	0.104
1	28	F11	M	17:40:40.70	0.101	17:52:37.89	0.109	18:04:35.59	0.107
1	28	F12	M	17:40:41.47	0.036	17:52:38.66	0.036	18:04:36.36	0.035
1	28	G01	M	17:40:44.70	0.036	17:52:41.89	0.035	18:04:39.59	0.035
1	28	G02	M	17:40:45.47	0.037	17:52:42.66	0.036	18:04:40.36	0.034
1	28	G03	M	17:40:46.24	0.036	17:52:43.43	0.036	18:04:41.13	0.036
1	28	G04	M	17:40:47.01	0.038	17:52:44.20	0.038	18:04:41.90	0.037
1	28	G05	M	17:40:47.78	0.036	17:52:44.97	0.036	18:04:42.67	0.036
1	28	G06	M	17:40:48.55	0.037	17:52:45.74	0.037	18:04:43.44	0.036
1	28	G07	M	17:40:49.32	0.038	17:52:46.51	0.038	18:04:44.21	0.037
1	28	G08	M	17:40:50.09	0.036	17:52:47.28	0.036	18:04:44.98	0.036
1	28	G09	M	17:40:50.86	0.037	17:52:48.05	0.037	18:04:45.75	0.036
1	28	G10	M	17:40:51.63	0.037	17:52:48.82	0.037	18:04:46.52	0.037
1	28	G11	M	17:40:52.40	0.036	17:52:49.59	0.037	18:04:47.29	0.036
1	28	G12	M	17:40:53.17	0.036	17:52:50.36	0.036	18:04:48.06	0.037
1	28	H01	M	17:40:56.40	0.036	17:52:53.59	0.036	18:04:51.29	0.036
1	28	H02	M	17:40:57.17	0.037	17:52:54.36	0.037	18:04:52.06	0.036
1	28	H03	M	17:40:57.94	0.037	17:52:55.13	0.037	18:04:52.83	0.036
1	28	H04	M	17:40:58.71	0.036	17:52:55.90	0.036	18:04:53.60	0.035
1	28	H05	M	17:40:59.48	0.036	17:52:56.67	0.036	18:04:54.37	0.035
1	28	H06	M	17:41:00.25	0.037	17:52:57.44	0.036	18:04:55.14	0.036
1	28	H07	M	17:41:01.02	0.037	17:52:58.21	0.036	18:04:55.91	0.036
1	28	H08	M	17:41:01.79	0.036	17:52:58.98	0.035	18:04:56.68	0.035
1	28	H09	M	17:41:02.56	0.038	17:52:59.75	0.039	18:04:57.45	0.037
1	28	H10	M	17:41:03.33	0.036	17:53:00.52	0.037	18:04:58.22	0.036
1	28	H11	M	17:41:04.10	0.036	17:53:01.29	0.037	18:04:58.99	0.036
1	28	H12	M	17:41:04.87	0.037	17:53:02.06	0.036	18:04:59.76	0.037
1	29	A01	M	18:18:47.60	0.037	18:30:44.82	0.036	18:42:42.04	0.037
1	29	A02	M	18:18:48.37	0.038	18:30:45.59	0.037	18:42:42.81	0.037
1	29	A03	M	18:18:49.14	0.040	18:30:46.36	0.039	18:42:43.61	0.038
1	29	A04	M	18:18:49.91	0.038	18:30:47.13	0.037	18:42:44.38	0.037
1	29	A05	M	18:18:50.68	0.038	18:30:47.90	0.037	18:42:45.15	0.038
1	29	A06	M	18:18:51.45	0.038	18:30:48.67	0.037	18:42:45.92	0.037
1	29	A07	M	18:18:52.22	0.037	18:30:49.44	0.037	18:42:46.69	0.037
1	29	A08	M	18:18:52.99	0.037	18:30:50.21	0.037	18:42:47.46	0.037
1	29	A09	M	18:18:53.76	0.038	18:30:50.98	0.037	18:42:48.23	0.037
1	29	A10	M	18:18:54.53	0.039	18:30:51.75	0.038	18:42:49.00	0.038
1	29	A11	M	18:18:55.30	0.037	18:30:52.52	0.037	18:42:49.77	0.036
1	29	A12	M	18:18:56.07	0.035	18:30:53.29	0.036	18:42:50.54	0.036
1	29	B01	M	18:18:59.30	0.035	18:30:56.52	0.035	18:42:53.77	0.034
1	29	B02	M	18:19:00.07	0.037	18:30:57.29	0.036	18:42:54.54	0.037
1	29	B03	M	18:19:00.84	0.038	18:30:58.06	0.038	18:42:55.31	0.038
1	29	B04	M	18:19:01.61	0.037	18:30:58.83	0.037	18:42:56.08	0.037
1	29	B05	M	18:19:02.38	0.037	18:30:59.60	0.037	18:42:56.85	0.037
1	29	B06	M	18:19:03.15	0.038	18:31:00.37	0.037	18:42:57.62	0.038
1	29	B07	M	18:19:03.92	0.039	18:31:01.14	0.038	18:42:58.39	0.038
